Exchange,Symbol,Name,Country,Sector,Industry
NASDAQ,DGNU,Dragoneer Growth Opportunities Corp. III Class A Ordinary Shares,United States,Finance,Business Services
NASDAQ,DHC,Diversified Healthcare Trust Common Shares of Beneficial Interest,United States,Consumer Services,Real Estate Investment Trusts
NASDAQ,DHCA,DHC Acquisition Corp. Class A ordinary share,United States,Finance,Business Services
NASDAQ,DHCAU,DHC Acquisition Corp. Unit,United States,Finance,Business Services
NASDAQ,DHCAW,DHC Acquisition Corp. Warrant,United States,Finance,Business Services
NASDAQ,DHCNI,Diversified Healthcare Trust 5.625% Senior Notes due 2042,United States,Consumer Services,Real Estate Investment Trusts
NASDAQ,DHCNL,Diversified Healthcare Trust 6.25% Senior Notes Due 2046,United States,Consumer Services,Real Estate Investment Trusts
NASDAQ,DHIL,Diamond Hill Investment Group Inc. Class A Common Stock,United States,Finance,Investment Managers
NASDAQ,DIBS,1stdibs.com Inc. Common Stock,United States,Miscellaneous,Diversified Commercial Services
NASDAQ,DIOD,Diodes Incorporated Common Stock,United States,Technology,Semiconductors
NASDAQ,DISA,Disruptive Acquisition Corporation I Class A Ordinary Shares,United States,Finance,Business Services
NASDAQ,DISAU,Disruptive Acquisition Corporation I Unit,United States,Finance,Business Services
NASDAQ,DISAW,Disruptive Acquisition Corporation I Warrant,United States,Finance,Business Services
NASDAQ,DISCA,Discovery Inc. Series A Common Stock,United States,Consumer Services,Television Services
NASDAQ,DISCB,Discovery Inc. Series B Common Stock,United States,Consumer Services,Television Services
NASDAQ,DISCK,Discovery Inc. Series C Common Stock,United States,Consumer Services,Television Services
NASDAQ,DISH,DISH Network Corporation Class A Common Stock,United States,Consumer Services,Television Services
NASDAQ,DJCO,Daily Journal Corp. (S.C.) Common Stock,United States,Consumer Services,Newspapers/Magazines
NASDAQ,DKNG,DraftKings Inc. Class A Common Stock,United States,Consumer Services,Services-Misc. Amusement & Recreation
NASDAQ,DLCA,Deep Lake Capital Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
NASDAQ,DLCAU,Deep Lake Capital Acquisition Corp. Unit,United States,Finance,Business Services
NASDAQ,DLCAW,Deep Lake Capital Acquisition Corp. Warrant,United States,Finance,Business Services
NASDAQ,DLHC,DLH Holdings Corp.,United States,Miscellaneous,Business Services
NASDAQ,DLTH,Duluth Holdings Inc. Class B Common Stock,United States,Consumer Services,Department/Specialty Retail Stores
NASDAQ,DLTR,Dollar Tree Inc. Common Stock,United States,Consumer Services,Department/Specialty Retail Stores
NASDAQ,DMLP,Dorchester Minerals L.P. Common Units Representing Limited Partnership Interests,United States,Energy,Oil & Gas Production
NASDAQ,DMRC,Digimarc Corporation Common Stock,United States,Technology,EDP Services
NASDAQ,DMTK,DermTech Inc. Common Stock,United States,Health Care,Managed Health Care
NASDAQ,DNAD,Social Capital Suvretta Holdings Corp. IV Class A Ordinary Shares,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,DNAY,Codex DNA Inc. Common Stock,United States,Health Care,Medical Specialities
NASDAQ,DNLI,Denali Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,DNUT,Krispy Kreme Inc. Common Stock,United States,Consumer Services,Specialty Foods
NASDAQ,DOCU,DocuSign Inc. Common Stock,United States,Technology,EDP Services
NASDAQ,DOMO,Domo Inc. Class B Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,DORM,Dorman Products Inc. Common Stock,United States,Capital Goods,Auto Parts:O.E.M.
NASDAQ,DOX,Amdocs Limited Ordinary Shares,Guernsey,Technology,EDP Services
NASDAQ,DPRO,Draganfly Inc. Common Shares,Canada,Consumer Durables,Electronic Components
NASDAQ,DRIO,DarioHealth Corp. Common Stock,Israel,Health Care,Medical/Dental Instruments
NASDAQ,DRMA,Dermata Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,DRMAW,Dermata Therapeutics Inc. Warrant,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,DRNA,Dicerna Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch
NASDAQ,DRRX,DURECT Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,DSAC,Duddell Street Acquisition Corp. Class A Ordinary Shares,Hong Kong,Finance,Business Services
NASDAQ,DSACW,Duddell Street Acquisition Corp. Warrant,Hong Kong,Finance,Business Services
NASDAQ,DSEY,Diversey Holdings Ltd. Ordinary Shares,United States,Consumer Durables,Specialty Chemicals
NASDAQ,DSGN,Design Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,DSP,Viant Technology Inc. Class A Common Stock,United States,Technology,EDP Services
NASDAQ,DSPG,DSP Group Inc. Common Stock,United States,Technology,Semiconductors
NASDAQ,DSWL,Deswell Industries Inc. Common Shares,Macau,Consumer Non-Durables,Plastic Products
NASDAQ,DTIL,Precision BioSciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,DTST,Data Storage Corporation Common Stock,United States,Technology,EDP Services
NASDAQ,DTSTW,Data Storage Corporation Warrant,United States,Technology,EDP Services
NASDAQ,DUOL,Duolingo Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,DUOT,Duos Technologies Group Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,DVAX,Dynavax Technologies Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,DWSN,Dawson Geophysical Company Common Stock,United States,Energy,Oil & Gas Production
NASDAQ,DXCM,DexCom Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
NASDAQ,DXLG,Destination XL Group Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores
NASDAQ,DXPE,DXP Enterprises Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NASDAQ,DXYN,Dixie Group Inc. (The) Common Stock,United States,Consumer Durables,Home Furnishings
NASDAQ,DYAI,Dyadic International Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,DYN,Dyne Therapeutics Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals
NASDAQ,DYNT,Dynatronics Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
NASDAQ,DZSI,DZS Inc. Common Stock,United States,Public Utilities,Telecommunications Equipment
NASDAQ,EA,Electronic Arts Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,EAR,Eargo Inc. Common Stock,United States,Health Care,Medical Specialities
NASDAQ,EAST,Eastside Distilling Inc. Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution)
NASDAQ,EBACU,European Biotech Acquisition Corp. Units,Netherlands,Finance,Business Services
NASDAQ,EBACW,European Biotech Acquisition Corp. Warrant,Netherlands,Finance,Business Services
NASDAQ,EBAY,eBay Inc. Common Stock,United States,Consumer Services,Catalog/Specialty Distribution
NASDAQ,EBC,Eastern Bankshares Inc. Common Stock,United States,Finance,Major Banks
NASDAQ,EBET,Esports Technologies Inc. Common Stock,United States,Consumer Services,Services-Misc. Amusement & Recreation
NASDAQ,EBIX,Ebix Inc. Common Stock,United States,Technology,EDP Services
NASDAQ,EBMT,Eagle Bancorp Montana Inc. Common Stock,United States,Finance,Savings Institutions
NASDAQ,EBSB,Meridian Bancorp Inc. Common Stock,United States,Finance,Major Banks
NASDAQ,EBTC,Enterprise Bancorp Inc Common Stock,United States,Finance,Major Banks
NASDAQ,ECHO,Echo Global Logistics Inc. Common Stock,United States,Transportation,Oil Refining/Marketing
NASDAQ,ECOL,US Ecology Inc Common Stock,United States,Public Utilities,Environmental Services
NASDAQ,ECOR,electroCore Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
NASDAQ,EDAP,EDAP TMS S.A. American Depositary Shares,France,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NASDAQ,EDIT,Editas Medicine Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,EDRY,EuroDry Ltd. Common Shares ,Greece,Consumer Services,Marine Transportation
NASDAQ,EDUC,Educational Development Corporation Common Stock,United States,Consumer Services,Books
NASDAQ,EEFT,Euronet Worldwide Inc. Common Stock,United States,Technology,EDP Services
NASDAQ,EEIQ,Elite Education Group International Ltd. Common Stock,United States,Consumer Services,Other Consumer Services
NASDAQ,EFOI,Energy Focus Inc. Common Stock,United States,Consumer Durables,Building Products
NASDAQ,EFSC,Enterprise Financial Services Corporation Common Stock,United States,Finance,Major Banks
NASDAQ,EFTR,eFFECTOR Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,EFTRW,eFFECTOR Therapeutics Inc. Warrant,United States,Consumer Services,Other Pharmaceuticals
NASDAQ,EGAN,eGain Corporation Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,EGBN,Eagle Bancorp Inc. Common Stock,United States,Finance,Major Banks
NASDAQ,EGLE,Eagle Bulk Shipping Inc. Common Stock,United States,Transportation,Marine Transportation
NASDAQ,EGRX,Eagle Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,EHTH,eHealth Inc. Common Stock,United States,Finance,Specialty Insurers
NASDAQ,EIGR,Eiger BioPharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,EJFA,EJF Acquisition Corp. Class A Ordinary Share,United States,Finance,Business Services
NASDAQ,EJFAU,EJF Acquisition Corp. Unit,United States,Finance,Business Services
NASDAQ,EJFAW,EJF Acquisition Corp. Warrant,United States,Finance,Business Services
NASDAQ,EKSO,Ekso Bionics Holdings Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
NASDAQ,ELDN,Eledon Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ELEV,Elevation Oncology Inc. Common stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ELMS,Electric Last Mile Solutions Inc. Class A Common stock,United States,Capital Goods,Auto Manufacturing
NASDAQ,ELMSW,Electric Last Mile Solutions Inc. Warrant,United States,Capital Goods,Auto Manufacturing
NASDAQ,ELOX,Eloxx Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ELSE,Electro-Sensors Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NASDAQ,ELTK,Eltek Ltd. Ordinary Shares,Israel,Technology,Electrical Products
NASDAQ,ELYM,Eliem Therapeutics Inc Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ELYS,Elys Game Technology Corp. Common Stock,Canada,Consumer Services,Movies/Entertainment
NASDAQ,EMCF,Emclaire Financial Corp Common Stock,United States,Finance,Major Banks
NASDAQ,EMKR,EMCORE Corporation Common Stock,United States,Technology,Semiconductors
NASDAQ,EML,Eastern Company (The) Common Stock,United States,Capital Goods,Industrial Specialties
NASDAQ,ENDP,Endo International plc Ordinary Shares,Ireland,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ENG,ENGlobal Corporation Common Stock,United States,Consumer Services,Military/Government/Technical
NASDAQ,ENLV,Enlivex Therapeutics Ltd. Ordinary Shares,Israel,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ENOB,Enochian Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ENPH,Enphase Energy Inc. Common Stock,United States,Capital Goods,Electrical Products
NASDAQ,ENSC,Ensysce Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ENSG,The Ensign Group Inc. Common Stock,United States,Health Care,Hospital/Nursing Management
NASDAQ,ENTA,Enanta Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NASDAQ,ENTG,Entegris Inc. Common Stock,United States,Technology,Semiconductors
NASDAQ,ENTX,Entera Bio Ltd. Ordinary Shares,Israel,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,ENTXW,Entera Bio Ltd. Warrant,Israel,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,ENVB,Enveric Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ENVX,Enovix Corporation Common Stock,United States,Capital Goods,Industrial Machinery/Components
NASDAQ,ENVXW,Enovix Corporation Warrant,United States,Capital Goods,Industrial Machinery/Components
NASDAQ,EOLS,Evolus Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals
NASDAQ,EOSE,Eos Energy Enterprises Inc. Class A Common Stock,United States,Technology,Electronic Components
NASDAQ,EOSEW,Eos Energy Enterprises Inc. Warrant,United States,Technology,Electronic Components
NASDAQ,EPAY,Bottomline Technologies Inc. Common Stock,United States,Technology,EDP Services
NASDAQ,EPZM,Epizyme Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,EQ,Equillium Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,EQBK,Equity Bancshares Inc. Class A Common Stock,United States,Finance,Finance: Consumer Services
NASDAQ,EQIX,Equinix Inc. Common Stock REIT,United States,Consumer Services,Real Estate Investment Trusts
NASDAQ,EQOS,Diginex Limited Ordinary Shares,Singapore,Miscellaneous,Business Services
NASDAQ,ERAS,Erasca Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ERIC,Ericsson American Depositary Shares,Sweden,Technology,Computer Software: Prepackaged Software
NASDAQ,ERIE,Erie Indemnity Company Class A Common Stock,United States,Finance,Specialty Insurers
NASDAQ,ERII,Energy Recovery Inc. Common Stock,United States,Technology,Industrial Machinery/Components
NASDAQ,ERYP,Erytech Pharma S.A. American Depositary Shares,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,ESBK,Elmira Savings Bank Elmira NY Common Stock,United States,Finance,Major Banks
NASDAQ,ESCA,Escalade Incorporated Common Stock,United States,Consumer Non-Durables,Recreational Products/Toys
NASDAQ,ESEA,Euroseas Ltd. Common Stock (Marshall Islands),Greece,Transportation,Marine Transportation
NASDAQ,ESGR,Enstar Group Limited Ordinary Shares,Bermuda,Finance,Property-Casualty Insurers
NASDAQ,ESGRO,Enstar Group Limited Depository Shares 7.00% Perpetual Non-Cumulative Preference Shares Series E,Bermuda,Finance,Property-Casualty Insurers
NASDAQ,ESGRP,Enstar Group Limited Depositary Shares Each Representing 1/1000th of an interest in Preference Shares,Bermuda,Finance,Property-Casualty Insurers
NASDAQ,ESLT,Elbit Systems Ltd. Ordinary Shares,Israel,Capital Goods,Military/Government/Technical
NASDAQ,ESPR,Esperion Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ESQ,Esquire Financial Holdings Inc. Common Stock,United States,Finance,Commercial Banks
NASDAQ,ESSA,ESSA Bancorp Inc. Common Stock,United States,Finance,Banks
NASDAQ,ESSC,East Stone Acquisition Corporation Ordinary Shares,United States,Finance,Business Services
NASDAQ,ESSCR,East Stone Acquisition Corporation Right,United States,Finance,Business Services
NASDAQ,ESSCU,East Stone Acquisition Corporation Unit,United States,Finance,Business Services
NASDAQ,ESSCW,East Stone Acquisition Corporation Warrant,United States,Technology,Computer Software: Programming Data Processing
NASDAQ,ESXB,Community Bankers Trust Corporation Common Stock (VA),United States,Finance,Major Banks
NASDAQ,ETNB,89bio Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ETON,Eton Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ETSY,Etsy Inc. Common Stock,United States,Consumer Services,Catalog/Specialty Distribution
